#Matrix-Matrix Product : AA | Scalartype Size : 4
#----------------------
#----------------------
#----------------------
#Address Bits:                  32
#Available:                     1
#Compiler Available:            1
#Double FP Config:              CL_FP_DENORM CL_FP_INF_NAN CL_FP_ROUND_TO_NEAREST CL_FP_ROUND_TO_ZERO CL_FP_ROUND_TO_INF CL_FP_FMA 
#Endian Little:                 1
#Error Correction Support:      0
#Execution Capabilities:        CL_EXEC_KERNEL 
#Extensions:                    cl_APPLE_SetMemObjectDestructor cl_APPLE_ContextLoggingFunctions cl_APPLE_clut cl_APPLE_query_kernel_names cl_APPLE_gl_sharing cl_khr_gl_event cl_khr_byte_addressable_store cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_APPLE_fp64_basic_ops cl_khr_fp64 cl_khr_3d_image_writes 
#Global Mem Cache Size:         0 Bytes
#Global Mem Cache Type:         CL_NONE 
#Global Mem Cacheline Size:     0 Bytes
#Global Mem Size:               2147483648 Bytes
#Host Unified Memory:           0
#Image Support:                 1
#Image2D Max Height:            8192
#Image2D Max Width:             8192
#Image3D Max Depth:             2048
#Image3D Max Height:            2048
#Image3D Max Width:             2048
#Local Mem Size:                49152 Bytes
#Local Mem Type:                CL_LOCAL 
#Max Clock Frequency:           719 MHz
#Max Compute Units:             8
#Max Constant Args:             9
#Max Constant Buffer Size:      65536 Bytes
#Max Mem Alloc Size:            536870912 Bytes
#Max Parameter Size:            4352 Bytes
#Max Read Image Args:           256
#Max Samplers:                  32
#Max Work Group Size:           1024
#Max Work Item Dimensions:      3
#Max Work Item Sizes:           1024 1024 64 
#Max Write Image Args:          16
#Mem Base Addr Align:           1024
#Min Data Type Align Size:      128 Bytes
#Name:                          GeForce GTX 680MX
#Native Vector Width char:      1
#Native Vector Width short:     1
#Native Vector Width int:       1
#Native Vector Width long:      1
#Native Vector Width float:     1
#Native Vector Width double:    1
#Native Vector Width half:      0
#OpenCL C Version:              OpenCL C 1.1 
#Platform:                      0x7fff0000
#Preferred Vector Width char:   1
#Preferred Vector Width short:  1
#Preferred Vector Width int:    1
#Preferred Vector Width long:   1
#Preferred Vector Width float:  1
#Preferred Vector Width double: 1
#Preferred Vector Width half:   0
#Profile:                       FULL_PROFILE
#Profiling Timer Resolution:    1000 ns
#Queue Properties:              CL_QUEUE_PROFILING_ENABLE 
#Single FP Config:              CL_FP_DENORM CL_FP_INF_NAN CL_FP_ROUND_TO_NEAREST CL_FP_ROUND_TO_ZERO CL_FP_ROUND_TO_INF 
#Type:                          GPU 
#Vendor:                        NVIDIA
#Vendor ID:                     16918016
#Version:                       OpenCL 1.1 
#Driver Version:                8.12.47 310.40.00.05f01
#----------------------
#tuning for size : 1280
#time,Vec,LSize1,CacheWidth,LSize2,mS,kS,nS,NumGroups
4.864e-01,1,16,16,2,1,1,1,1,0,0
4.143e-01,1,16,32,2,1,1,1,1,0,0
5.077e-01,1,16,64,2,1,1,1,1,0,0
9.941e-01,1,16,128,2,1,1,1,1,0,0
4.159e-01,1,16,16,2,1,2,1,1,0,0
4.177e-01,1,16,32,2,1,2,1,1,0,0
5.213e-01,1,16,64,2,1,2,1,1,0,0
1.023e+00,1,16,128,2,1,2,1,1,0,0
4.296e-01,1,16,16,2,1,4,1,1,0,0
4.164e-01,1,16,32,2,1,4,1,1,0,0
5.148e-01,1,16,64,2,1,4,1,1,0,0
9.931e-01,1,16,128,2,1,4,1,1,0,0
4.279e-01,1,16,16,2,1,8,1,1,0,0
4.145e-01,1,16,32,2,1,8,1,1,0,0
5.209e-01,1,16,64,2,1,8,1,1,0,0
1.019e+00,1,16,128,2,1,8,1,1,0,0
6.609e-01,1,32,16,2,1,1,1,1,0,0
6.208e-01,1,32,32,2,1,1,1,1,0,0
7.994e-01,1,32,64,2,1,1,1,1,0,0
1.861e+00,1,32,128,2,1,1,1,1,0,0
6.592e-01,1,32,16,2,1,2,1,1,0,0
6.189e-01,1,32,32,2,1,2,1,1,0,0
8.114e-01,1,32,64,2,1,2,1,1,0,0
1.901e+00,1,32,128,2,1,2,1,1,0,0
6.629e-01,1,32,16,2,1,4,1,1,0,0
6.198e-01,1,32,32,2,1,4,1,1,0,0
8.054e-01,1,32,64,2,1,4,1,1,0,0
1.859e+00,1,32,128,2,1,4,1,1,0,0
6.638e-01,1,32,16,2,1,8,1,1,0,0
6.219e-01,1,32,32,2,1,8,1,1,0,0
8.132e-01,1,32,64,2,1,8,1,1,0,0
1.889e+00,1,32,128,2,1,8,1,1,0,0
6.602e-01,1,64,16,2,1,1,1,1,0,0
5.973e-01,1,64,32,2,1,1,1,1,0,0
1.006e+00,1,64,64,2,1,1,1,1,0,0
1.874e+00,1,64,128,2,1,1,1,1,0,0
6.610e-01,1,64,16,2,1,2,1,1,0,0
5.978e-01,1,64,32,2,1,2,1,1,0,0
1.020e+00,1,64,64,2,1,2,1,1,0,0
1.911e+00,1,64,128,2,1,2,1,1,0,0
6.590e-01,1,64,16,2,1,4,1,1,0,0
5.979e-01,1,64,32,2,1,4,1,1,0,0
1.014e+00,1,64,64,2,1,4,1,1,0,0
1.870e+00,1,64,128,2,1,4,1,1,0,0
6.594e-01,1,64,16,2,1,8,1,1,0,0
5.967e-01,1,64,32,2,1,8,1,1,0,0
1.022e+00,1,64,64,2,1,8,1,1,0,0
1.899e+00,1,64,128,2,1,8,1,1,0,0
2.012e-01,1,8,16,4,1,1,1,1,0,0
1.840e-01,1,8,32,4,1,1,1,1,0,0
1.796e-01,1,8,64,4,1,1,1,1,0,0
2.462e-01,1,8,128,4,1,1,1,1,0,0
1.859e-01,1,8,16,4,1,2,1,1,0,0
1.906e-01,1,8,32,4,1,2,1,1,0,0
1.887e-01,1,8,64,4,1,2,1,1,0,0
2.609e-01,1,8,128,4,1,2,1,1,0,0
2.003e-01,1,8,16,4,1,4,1,1,0,0
1.837e-01,1,8,32,4,1,4,1,1,0,0
1.841e-01,1,8,64,4,1,4,1,1,0,0
2.533e-01,1,8,128,4,1,4,1,1,0,0
2.029e-01,1,8,16,4,1,8,1,1,0,0
1.839e-01,1,8,32,4,1,8,1,1,0,0
1.893e-01,1,8,64,4,1,8,1,1,0,0
2.584e-01,1,8,128,4,1,8,1,1,0,0
1.517e-01,1,16,16,4,1,1,1,1,0,0
1.528e-01,1,16,32,4,1,1,1,1,0,0
1.723e-01,1,16,64,4,1,1,1,1,0,0
3.170e-01,1,16,128,4,1,1,1,1,0,0
1.513e-01,1,16,16,4,1,2,1,1,0,0
1.524e-01,1,16,32,4,1,2,1,1,0,0
1.812e-01,1,16,64,4,1,2,1,1,0,0
3.328e-01,1,16,128,4,1,2,1,1,0,0
1.516e-01,1,16,16,4,1,4,1,1,0,0
1.525e-01,1,16,32,4,1,4,1,1,0,0
1.766e-01,1,16,64,4,1,4,1,1,0,0
3.249e-01,1,16,128,4,1,4,1,1,0,0
1.514e-01,1,16,16,4,1,8,1,1,0,0
1.526e-01,1,16,32,4,1,8,1,1,0,0
1.816e-01,1,16,64,4,1,8,1,1,0,0
3.302e-01,1,16,128,4,1,8,1,1,0,0
2.523e-01,1,32,16,4,1,1,1,1,0,0
2.592e-01,1,32,32,4,1,1,1,1,0,0
2.578e-01,1,32,64,4,1,1,1,1,0,0
5.491e-01,1,32,128,4,1,1,1,1,0,0
2.548e-01,1,32,16,4,1,2,1,1,0,0
2.582e-01,1,32,32,4,1,2,1,1,0,0
2.668e-01,1,32,64,4,1,2,1,1,0,0
5.696e-01,1,32,128,4,1,2,1,1,0,0
2.777e-01,1,32,16,4,1,4,1,1,0,0
2.588e-01,1,32,32,4,1,4,1,1,0,0
2.626e-01,1,32,64,4,1,4,1,1,0,0
5.596e-01,1,32,128,4,1,4,1,1,0,0
2.779e-01,1,32,16,4,1,8,1,1,0,0
2.589e-01,1,32,32,4,1,8,1,1,0,0
2.680e-01,1,32,64,4,1,8,1,1,0,0
5.666e-01,1,32,128,4,1,8,1,1,0,0
2.480e-01,1,64,16,4,1,1,1,1,0,0
2.463e-01,1,64,32,4,1,1,1,1,0,0
3.066e-01,1,64,64,4,1,1,1,1,0,0
5.544e-01,1,64,128,4,1,1,1,1,0,0
2.485e-01,1,64,16,4,1,2,1,1,0,0
2.465e-01,1,64,32,4,1,2,1,1,0,0
3.148e-01,1,64,64,4,1,2,1,1,0,0
5.736e-01,1,64,128,4,1,2,1,1,0,0
2.643e-01,1,64,16,4,1,4,1,1,0,0
2.465e-01,1,64,32,4,1,4,1,1,0,0
3.100e-01,1,64,64,4,1,4,1,1,0,0
5.637e-01,1,64,128,4,1,4,1,1,0,0
2.642e-01,1,64,16,4,1,8,1,1,0,0
2.460e-01,1,64,32,4,1,8,1,1,0,0
3.152e-01,1,64,64,4,1,8,1,1,0,0
5.708e-01,1,64,128,4,1,8,1,1,0,0
1.420e-01,1,4,16,8,1,1,1,1,0,0
1.194e-01,1,4,32,8,1,1,1,1,0,0
1.180e-01,1,4,64,8,1,1,1,1,0,0
1.158e-01,1,4,128,8,1,1,1,1,0,0
1.270e-01,1,4,16,8,1,2,1,1,0,0
1.262e-01,1,4,32,8,1,2,1,1,0,0
1.271e-01,1,4,64,8,1,2,1,1,0,0
1.261e-01,1,4,128,8,1,2,1,1,0,0
1.407e-01,1,4,16,8,1,4,1,1,0,0
1.189e-01,1,4,32,8,1,4,1,1,0,0
1.230e-01,1,4,64,8,1,4,1,1,0,0
1.220e-01,1,4,128,8,1,4,1,1,0,0
1.428e-01,1,4,16,8,1,8,1,1,0,0
1.191e-01,1,4,32,8,1,8,1,1,0,0
1.235e-01,1,4,64,8,1,8,1,1,0,0
1.238e-01,1,4,128,8,1,8,1,1,0,0
8.832e-02,1,8,16,8,1,1,1,1,0,0
7.572e-02,1,8,32,8,1,1,1,1,0,0
7.199e-02,1,8,64,8,1,1,1,1,0,0
9.477e-02,1,8,128,8,1,1,1,1,0,0
7.892e-02,1,8,16,8,1,2,1,1,0,0
7.907e-02,1,8,32,8,1,2,1,1,0,0
7.681e-02,1,8,64,8,1,2,1,1,0,0
1.025e-01,1,8,128,8,1,2,1,1,0,0
8.819e-02,1,8,16,8,1,4,1,1,0,0
7.557e-02,1,8,32,8,1,4,1,1,0,0
7.411e-02,1,8,64,8,1,4,1,1,0,0
9.935e-02,1,8,128,8,1,4,1,1,0,0
8.876e-02,1,8,16,8,1,8,1,1,0,0
7.522e-02,1,8,32,8,1,8,1,1,0,0
7.463e-02,1,8,64,8,1,8,1,1,0,0
