#Matrix-Matrix Product : TA | Scalartype Size : 8
#----------------------
#----------------------
#----------------------
#Address Bits:                  32
#Available:                     1
#Compiler Available:            1
#Endian Little:                 1
#Error Correction Support:      0
#Execution Capabilities:        CL_EXEC_KERNEL 
#Extensions:                    cl_khr_fp64 cl_amd_fp64 cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_int64_base_atomics cl_khr_int64_extended_atomics cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_gl_sharing cl_ext_atomic_counters_32 cl_amd_device_attribute_query cl_amd_vec3 cl_amd_printf cl_amd_media_ops cl_amd_media_ops2 cl_amd_popcnt cl_amd_c1x_atomics 
#Global Mem Cache Size:         16384 Bytes
#Global Mem Cache Type:         CL_READ_WRITE_CACHE 
#Global Mem Cacheline Size:     64 Bytes
#Global Mem Size:               2147483648 Bytes
#Host Unified Memory:           0
#Image Support:                 1
#Image2D Max Height:            16384
#Image2D Max Width:             16384
#Image3D Max Depth:             2048
#Image3D Max Height:            2048
#Image3D Max Width:             2048
#Local Mem Size:                32768 Bytes
#Local Mem Type:                CL_LOCAL 
#Max Clock Frequency:           925 MHz
#Max Compute Units:             32
#Max Constant Args:             8
#Max Constant Buffer Size:      65536 Bytes
#Max Mem Alloc Size:            536870912 Bytes
#Max Parameter Size:            1024 Bytes
#Max Read Image Args:           128
#Max Samplers:                  16
#Max Work Group Size:           256
#Max Work Item Dimensions:      3
#Max Work Item Sizes:           256 256 256 
#Max Write Image Args:          8
#Mem Base Addr Align:           2048
#Min Data Type Align Size:      128 Bytes
#Name:                          Tahiti
#Native Vector Width char:      4
#Native Vector Width short:     2
#Native Vector Width int:       1
#Native Vector Width long:      1
#Native Vector Width float:     1
#Native Vector Width double:    1
#Native Vector Width half:      1
#OpenCL C Version:              OpenCL C 1.2 
#Platform:                      0x7f2193b90520
#Preferred Vector Width char:   4
#Preferred Vector Width short:  2
#Preferred Vector Width int:    1
#Preferred Vector Width long:   1
#Preferred Vector Width float:  1
#Preferred Vector Width double: 1
#Preferred Vector Width half:   1
#Profile:                       FULL_PROFILE
#Profiling Timer Resolution:    1 ns
#Queue Properties:              CL_QUEUE_PROFILING_ENABLE 
#Single FP Config:              CL_FP_INF_NAN CL_FP_ROUND_TO_NEAREST CL_FP_ROUND_TO_ZERO CL_FP_ROUND_TO_INF CL_FP_FMA 
#Type:                          GPU 
#Vendor:                        Advanced Micro Devices  Inc.
#Vendor ID:                     4098
#Version:                       OpenCL 1.2 AMD-APP (1124.2)
#Driver Version:                1124.2 (VM)
#----------------------
#tuning for size : 1280
#time Vec LSize1 CacheWidth LSize2 mS kS nS NumGroups
7.777e-02 1 32 16 2 1 1 1 0 0 0
6.913e-02 1 32 32 2 1 1 1 0 0 0
6.334e-02 1 32 64 2 1 1 1 0 0 0
6.156e-02 1 32 128 2 1 1 1 0 0 0
7.408e-02 1 32 16 2 1 2 1 0 0 0
7.120e-02 1 32 32 2 1 2 1 0 0 0
6.631e-02 1 32 64 2 1 2 1 0 0 0
6.183e-02 1 32 128 2 1 2 1 0 0 0
7.420e-02 1 32 16 2 1 4 1 0 0 0
7.014e-02 1 32 32 2 1 4 1 0 0 0
6.417e-02 1 32 64 2 1 4 1 0 0 0
5.711e-02 1 32 128 2 1 4 1 0 0 0
7.423e-02 1 32 16 2 1 8 1 0 0 0
7.072e-02 1 32 32 2 1 8 1 0 0 0
6.769e-02 1 32 64 2 1 8 1 0 0 0
6.218e-02 1 32 128 2 1 8 1 0 0 0
7.076e-02 1 32 16 2 1 1 1 1 0 0
7.421e-02 1 32 32 2 1 1 1 1 0 0
1.323e-01 1 32 64 2 1 1 1 1 0 0
7.016e-02 1 32 16 2 1 2 1 1 0 0
7.416e-02 1 32 32 2 1 2 1 1 0 0
1.323e-01 1 32 64 2 1 2 1 1 0 0
7.045e-02 1 32 16 2 1 4 1 1 0 0
7.416e-02 1 32 32 2 1 4 1 1 0 0
1.325e-01 1 32 64 2 1 4 1 1 0 0
7.005e-02 1 32 16 2 1 8 1 1 0 0
7.422e-02 1 32 32 2 1 8 1 1 0 0
1.324e-01 1 32 64 2 1 8 1 1 0 0
1.237e-01 1 64 16 2 1 1 1 0 0 0
1.139e-01 1 64 32 2 1 1 1 0 0 0
1.131e-01 1 64 64 2 1 1 1 0 0 0
1.127e-01 1 64 128 2 1 1 1 0 0 0
1.240e-01 1 64 16 2 1 2 1 0 0 0
1.133e-01 1 64 32 2 1 2 1 0 0 0
1.132e-01 1 64 64 2 1 2 1 0 0 0
1.113e-01 1 64 128 2 1 2 1 0 0 0
1.232e-01 1 64 16 2 1 4 1 0 0 0
1.144e-01 1 64 32 2 1 4 1 0 0 0
1.136e-01 1 64 64 2 1 4 1 0 0 0
1.133e-01 1 64 128 2 1 4 1 0 0 0
1.240e-01 1 64 16 2 1 8 1 0 0 0
1.152e-01 1 64 32 2 1 8 1 0 0 0
1.148e-01 1 64 64 2 1 8 1 0 0 0
1.134e-01 1 64 128 2 1 8 1 0 0 0
5.810e-02 1 64 16 2 1 1 1 1 0 0
7.460e-02 1 64 32 2 1 1 1 1 0 0
5.813e-02 1 64 16 2 1 2 1 1 0 0
7.466e-02 1 64 32 2 1 2 1 1 0 0
5.802e-02 1 64 16 2 1 4 1 1 0 0
7.439e-02 1 64 32 2 1 4 1 1 0 0
5.803e-02 1 64 16 2 1 8 1 1 0 0
