#Matrix-Matrix Product : TA | Scalartype Size : 4
#----------------------
#----------------------
#----------------------
#Address Bits:                  32
#Available:                     1
#Compiler Available:            1
#Endian Little:                 1
#Error Correction Support:      0
#Execution Capabilities:        CL_EXEC_KERNEL 
#Extensions:                    cl_khr_fp64 cl_amd_fp64 cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_gl_sharing cl_ext_atomic_counters_32 cl_amd_device_attribute_query cl_amd_vec3 cl_amd_printf cl_amd_media_ops cl_amd_media_ops2 cl_amd_popcnt 
#Global Mem Cache Size:         0 Bytes
#Global Mem Cache Type:         CL_NONE 
#Global Mem Cacheline Size:     0 Bytes
#Global Mem Size:               536870912 Bytes
#Host Unified Memory:           0
#Image Support:                 1
#Image2D Max Height:            16384
#Image2D Max Width:             16384
#Image3D Max Depth:             2048
#Image3D Max Height:            2048
#Image3D Max Width:             2048
#Local Mem Size:                32768 Bytes
#Local Mem Type:                CL_LOCAL 
#Max Clock Frequency:           725 MHz
#Max Compute Units:             18
#Max Constant Args:             8
#Max Constant Buffer Size:      65536 Bytes
#Max Mem Alloc Size:            134217728 Bytes
#Max Parameter Size:            1024 Bytes
#Max Read Image Args:           128
#Max Samplers:                  16
#Max Work Group Size:           256
#Max Work Item Dimensions:      3
#Max Work Item Sizes:           256 256 256 
#Max Write Image Args:          8
#Mem Base Addr Align:           2048
#Min Data Type Align Size:      128 Bytes
#Name:                          Cypress
#Native Vector Width char:      16
#Native Vector Width short:     8
#Native Vector Width int:       4
#Native Vector Width long:      2
#Native Vector Width float:     4
#Native Vector Width double:    2
#Native Vector Width half:      2
#OpenCL C Version:              OpenCL C 1.2 
#Platform:                      0x7fc7a5c4d520
#Preferred Vector Width char:   16
#Preferred Vector Width short:  8
#Preferred Vector Width int:    4
#Preferred Vector Width long:   2
#Preferred Vector Width float:  4
#Preferred Vector Width double: 2
#Preferred Vector Width half:   2
#Profile:                       FULL_PROFILE
#Profiling Timer Resolution:    1 ns
#Queue Properties:              CL_QUEUE_PROFILING_ENABLE 
#Single FP Config:              CL_FP_INF_NAN CL_FP_ROUND_TO_NEAREST CL_FP_ROUND_TO_ZERO CL_FP_ROUND_TO_INF CL_FP_FMA 
#Type:                          GPU 
#Vendor:                        Advanced Micro Devices, Inc.
#Vendor ID:                     4098
#Version:                       OpenCL 1.2 AMD-APP (1124.2)
#Driver Version:                1124.2
#----------------------
#tuning for size : 1280
#time,Vec,LSize1,CacheWidth,LSize2,mS,kS,nS,NumGroups
9.114e-02,1,32,16,2,1,1,1,0,0,0
8.836e-02,1,32,32,2,1,1,1,0,0,0
8.629e-02,1,32,64,2,1,1,1,0,0,0
8.413e-02,1,32,128,2,1,1,1,0,0,0
9.055e-02,1,32,16,2,1,2,1,0,0,0
8.778e-02,1,32,32,2,1,2,1,0,0,0
8.570e-02,1,32,64,2,1,2,1,0,0,0
8.457e-02,1,32,128,2,1,2,1,0,0,0
9.078e-02,1,32,16,2,1,4,1,0,0,0
8.790e-02,1,32,32,2,1,4,1,0,0,0
8.562e-02,1,32,64,2,1,4,1,0,0,0
8.499e-02,1,32,128,2,1,4,1,0,0,0
9.107e-02,1,32,16,2,1,8,1,0,0,0
8.791e-02,1,32,32,2,1,8,1,0,0,0
8.472e-02,1,32,64,2,1,8,1,0,0,0
8.305e-02,1,32,128,2,1,8,1,0,0,0
1.538e-01,1,32,16,2,1,1,1,1,0,0
1.578e-01,1,32,32,2,1,1,1,1,0,0
3.536e-01,1,32,64,2,1,1,1,1,0,0
1.037e+00,1,32,128,2,1,1,1,1,0,0
1.535e-01,1,32,16,2,1,2,1,1,0,0
1.578e-01,1,32,32,2,1,2,1,1,0,0
3.530e-01,1,32,64,2,1,2,1,1,0,0
1.039e+00,1,32,128,2,1,2,1,1,0,0
1.447e-01,1,32,16,2,1,4,1,1,0,0
1.580e-01,1,32,32,2,1,4,1,1,0,0
3.502e-01,1,32,64,2,1,4,1,1,0,0
1.032e+00,1,32,128,2,1,4,1,1,0,0
1.442e-01,1,32,16,2,1,8,1,1,0,0
1.580e-01,1,32,32,2,1,8,1,1,0,0
3.512e-01,1,32,64,2,1,8,1,1,0,0
1.032e+00,1,32,128,2,1,8,1,1,0,0
8.184e-02,1,64,16,2,1,1,1,0,0,0
8.210e-02,1,64,32,2,1,1,1,0,0,0
8.470e-02,1,64,64,2,1,1,1,0,0,0
8.286e-02,1,64,128,2,1,1,1,0,0,0
8.142e-02,1,64,16,2,1,2,1,0,0,0
8.181e-02,1,64,32,2,1,2,1,0,0,0
8.344e-02,1,64,64,2,1,2,1,0,0,0
8.249e-02,1,64,128,2,1,2,1,0,0,0
8.152e-02,1,64,16,2,1,4,1,0,0,0
8.224e-02,1,64,32,2,1,4,1,0,0,0
8.239e-02,1,64,64,2,1,4,1,0,0,0
8.288e-02,1,64,128,2,1,4,1,0,0,0
8.130e-02,1,64,16,2,1,8,1,0,0,0
8.217e-02,1,64,32,2,1,8,1,0,0,0
8.272e-02,1,64,64,2,1,8,1,0,0,0
8.371e-02,1,64,128,2,1,8,1,0,0,0
1.192e-01,1,64,16,2,1,1,1,1,0,0
1.836e-01,1,64,32,2,1,1,1,1,0,0
5.270e-01,1,64,64,2,1,1,1,1,0,0
1.189e-01,1,64,16,2,1,2,1,1,0,0
1.839e-01,1,64,32,2,1,2,1,1,0,0
5.286e-01,1,64,64,2,1,2,1,1,0,0
1.729e-01,1,64,16,2,1,4,1,1,0,0
1.837e-01,1,64,32,2,1,4,1,1,0,0
5.241e-01,1,64,64,2,1,4,1,1,0,0
1.369e-01,1,64,16,2,1,8,1,1,0,0
1.837e-01,1,64,32,2,1,8,1,1,0,0
5.232e-01,1,64,64,2,1,8,1,1,0,0
9.016e-02,1,16,16,4,1,1,1,0,0,0
8.731e-02,1,16,32,4,1,1,1,0,0,0
8.560e-02,1,16,64,4,1,1,1,0,0,0
8.438e-02,1,16,128,4,1,1,1,0,0,0
9.004e-02,1,16,16,4,1,2,1,0,0,0
8.740e-02,1,16,32,4,1,2,1,0,0,0
8.598e-02,1,16,64,4,1,2,1,0,0,0
8.444e-02,1,16,128,4,1,2,1,0,0,0
9.013e-02,1,16,16,4,1,4,1,0,0,0
8.728e-02,1,16,32,4,1,4,1,0,0,0
8.589e-02,1,16,64,4,1,4,1,0,0,0
8.472e-02,1,16,128,4,1,4,1,0,0,0
9.024e-02,1,16,16,4,1,8,1,0,0,0
8.764e-02,1,16,32,4,1,8,1,0,0,0
8.564e-02,1,16,64,4,1,8,1,0,0,0
8.453e-02,1,16,128,4,1,8,1,0,0,0
1.016e-01,1,16,16,4,1,1,1,1,0,0
1.076e-01,1,16,32,4,1,1,1,1,0,0
1.018e-01,1,16,64,4,1,1,1,1,0,0
2.324e-01,1,16,128,4,1,1,1,1,0,0
1.020e-01,1,16,16,4,1,2,1,1,0,0
1.077e-01,1,16,32,4,1,2,1,1,0,0
1.018e-01,1,16,64,4,1,2,1,1,0,0
2.322e-01,1,16,128,4,1,2,1,1,0,0
9.475e-02,1,16,16,4,1,4,1,1,0,0
1.076e-01,1,16,32,4,1,4,1,1,0,0
1.006e-01,1,16,64,4,1,4,1,1,0,0
3.058e-01,1,16,128,4,1,4,1,1,0,0
9.451e-02,1,16,16,4,1,8,1,1,0,0
1.075e-01,1,16,32,4,1,8,1,1,0,0
1.007e-01,1,16,64,4,1,8,1,1,0,0
2.299e-01,1,16,128,4,1,8,1,1,0,0
8.089e-02,1,32,16,4,1,1,1,0,0,0
8.091e-02,1,32,32,4,1,1,1,0,0,0
8.072e-02,1,32,64,4,1,1,1,0,0,0
8.090e-02,1,32,128,4,1,1,1,0,0,0
8.092e-02,1,32,16,4,1,2,1,0,0,0
8.071e-02,1,32,32,4,1,2,1,0,0,0
8.072e-02,1,32,64,4,1,2,1,0,0,0
8.089e-02,1,32,128,4,1,2,1,0,0,0
8.074e-02,1,32,16,4,1,4,1,0,0,0
8.074e-02,1,32,32,4,1,4,1,0,0,0
8.081e-02,1,32,64,4,1,4,1,0,0,0
8.082e-02,1,32,128,4,1,4,1,0,0,0
8.073e-02,1,32,16,4,1,8,1,0,0,0
8.074e-02,1,32,32,4,1,8,1,0,0,0
8.090e-02,1,32,64,4,1,8,1,0,0,0
8.072e-02,1,32,128,4,1,8,1,0,0,0
8.241e-02,1,32,16,4,1,1,1,1,0,0
7.403e-02,1,32,32,4,1,1,1,1,0,0
1.195e-01,1,32,64,4,1,1,1,1,0,0
3.486e-01,1,32,128,4,1,1,1,1,0,0
8.255e-02,1,32,16,4,1,2,1,1,0,0
7.412e-02,1,32,32,4,1,2,1,1,0,0
1.197e-01,1,32,64,4,1,2,1,1,0,0
3.483e-01,1,32,128,4,1,2,1,1,0,0
1.152e-01,1,32,16,4,1,4,1,1,0,0
7.394e-02,1,32,32,4,1,4,1,1,0,0
1.183e-01,1,32,64,4,1,4,1,1,0,0
3.444e-01,1,32,128,4,1,4,1,1,0,0
9.267e-02,1,32,16,4,1,8,1,1,0,0
